grp,pp,S,IDL,IDR,peakVelL,peakVelR,MTL,MTR,accTimeL,accTimeR,decTimeL,decTimeR,accQL,accQR,IPerfL,IPerfR,IPerfEfL,IPerfEfR,HarmonicityL,HarmonicityR,fL,fR,vfTrajCircularityL,vfTrajCircularityR,vfCircularityL,vfCircularityR,q1L,q1R,q2L,q2R,q3L,q3R,q4L,q4R,maxangleL,maxangleR,MI,rho,flsPC,flsAmp,phDiffMean,phDiffStd,d4D,d3D,d2D,d1D,minPeakDelay,minPeakDelayNorm
1,3,1,1,2,0.86217,0.90815,0.753,0.772,0.29,0.2795,0.4735,0.4945,0.38193,0.36449,3.4521,5.1814,4.4246,0.67296,0.096667,0.104,0.65984,0.65984,0.81674,0.82351,0.24,0.29546,0.87444,0.93305,0.82602,0.82086,0.87173,0.90244,0.69759,0.737,1.5708,3.1416,0.81422,1,0.96541,0.80541,-0.072886,0.0077431,1.1813,0.48773,0.98303,-0.055228,0.0095,0.025232
1,3,1,1,3,0.83704,0.83226,1.1595,1.1335,0.4605,0.4555,0.6955,0.6955,0.39555,0.39768,2.2419,4.6952,2.3065,1.3459,0.044577,0.11142,0.43225,0.43225,0.79403,0.77851,0.26486,0.29735,0.81168,0.87585,0.75857,0.75542,0.86991,0.88696,0.68796,0.70415,2.3611,2.6226,0.7601,1,0.9612,0.59262,-0.05485,0.0086167,1.1834,0.36476,1.0757,-0.024524,0.008,0.013799
1,3,1,1,3,0.86983,0.91243,1.165,1.2075,0.4315,0.4425,0.73,0.7525,0.37162,0.37188,2.2313,4.4074,2.95,1.2905,0.021364,0.079624,0.42093,0.42093,0.79463,0.83998,0.27225,0.35676,0.87483,0.96112,0.75128,0.79371,0.89398,0.93186,0.67593,0.72247,1.5708,3.1416,0.78287,1,0.95439,0.56473,-0.079629,0.0077119,1.2219,0.36643,1.1086,-0.043572,-0.011,-0.018884
1,3,1,1,3,0.84343,0.84078,1.227,1.235,0.464,0.4715,0.75,0.7655,0.38853,0.38408,2.1186,4.3093,2.9073,1.1875,0.046749,0.097061,0.40838,0.40838,0.78529,0.77687,0.27872,0.33821,0.84579,0.91411,0.76605,0.75129,0.86449,0.88163,0.67029,0.65059,2.4583,2.9444,0.78721,1,0.97981,0.60029,-0.07841,0.006943,1.2059,0.27476,1.1214,-0.03743,-0.001,-0.00163
1,3,1,2,1,0.88266,0.86061,1.3005,1.276,0.469,0.459,0.817,0.824,0.35918,0.36776,4.0923,2.0372,4.3953,-0.12885,0.062832,0.051794,0.39673,0.39673,0.81251,0.77074,0.31879,0.29457,0.9535,0.90891,0.77444,0.7941,0.91963,0.87676,0.71089,0.61915,3.1416,1.7215,0.78577,1,0.97382,0.79989,-0.079678,0.0061054,1.2185,0.31809,1.0969,-0.052534,0.023,0.035371
1,3,1,2,1,0.79632,0.80577,1.3135,1.2915,0.486,0.4665,0.816,0.8225,0.36918,0.36907,4.0517,2.0127,4.0037,-0.092953,0.059254,0.031574,0.39405,0.39405,0.75865,0.76417,0.32955,0.24731,0.90174,0.85266,0.71981,0.74661,0.8662,0.82223,0.64822,0.63381,3.1416,2.5947,0.79674,1,0.99864,0.70192,-0.074123,0.0054085,1.214,0.20746,1.1493,-0.036491,0.01,0.015226
1,3,1,2,1,0.81938,0.80566,1.519,1.511,0.5,0.4795,0.998,1.091,0.34429,0.31142,3.5036,1.7204,3.9856,-0.16856,0.051919,0.023352,0.33854,0.33854,0.79622,0.7357,0.37237,0.35211,0.93398,0.88618,0.7269,0.73658,0.88726,0.86243,0.68628,0.56987,3.1416,3.1416,0.78658,1,0.9881,0.68338,-0.062762,0.006734,1.2044,0.30405,1.0871,-0.036401,0.03,0.0395
1,3,1,2,2,0.74516,0.78063,2.015,2.0435,0.763,0.764,1.242,1.226,0.38141,0.38701,2.6412,1.9575,2.8551,0.083878,0.11244,0.089106,0.2414,0.2414,0.75705,0.75584,0.34868,0.36607,0.89467,0.85042,0.66727,0.67659,0.86591,0.90793,0.64618,0.64022,2.9404,2.4368,0.77248,1,0.99852,0.47843,-0.059789,0.0047154,1.2671,0.18782,1.2199,-0.027365,0.0135,0.0134
1,3,1,2,2,0.875,0.81944,1.5355,1.5445,0.5735,0.59,0.961,0.9665,0.3778,0.37411,3.4659,2.5899,3.5773,0.28675,0.061587,0.052327,0.32124,0.32124,0.78375,0.77113,0.37316,0.38489,0.96292,0.88971,0.73536,0.75616,0.92634,0.85363,0.69331,0.60135,2.6427,3.1416,0.79695,1,0.99914,0.59861,-0.08311,0.01038,1.2557,0.19373,1.1867,-0.043224,-0.007,-0.0091176
1,3,1,2,2,0.90439,0.84263,1.5735,1.591,0.6045,0.604,0.972,0.991,0.37793,0.37597,3.3822,2.5141,3.5794,0.3217,0.052893,0.044322,0.313,0.313,0.80337,0.78376,0.40129,0.38214,0.97308,0.93863,0.74715,0.76679,0.93043,0.88483,0.7294,0.63105,2.8729,3.1416,0.77009,1,0.99901,0.59019,-0.06699,0.0077303,1.2924,0.17224,1.2343,-0.022829,-0.037,-0.047029
1,3,1,2,3,0.83407,0.84514,1.7505,1.7255,0.667,0.643,1.031,1.056,0.37936,0.38954,3.0404,3.0844,3.0842,0.85421,0.10046,0.072036,0.3102,0.3102,0.76426,0.74892,0.36839,0.39469,0.92255,0.92797,0.70255,0.72901,0.90954,0.88092,0.691,0.64588,2.7879,2.7857,0.7144,1,0.9982,0.53871,-0.088344,0.0080678,1.2933,0.17084,1.2349,-0.042911,0.0135,0.015424
1,3,1,2,3,0.8389,0.86688,1.637,1.57,0.574,0.58,1.082,0.974,0.35913,0.36753,3.251,3.3898,3.253,1.136,0.084409,0.064527,0.31635,0.31635,0.7517,0.74461,0.34614,0.38329,0.93341,0.95038,0.73067,0.71645,0.86699,0.90452,0.64392,0.64128,3.1416,3.1416,0.8701,1,0.99542,0.53154,-0.080822,0.0053788,1.2811,0.19065,1.2041,-0.047765,0.01,0.012217
1,3,1,2,3,0.85732,0.77902,1.6555,1.696,0.6025,0.636,1.059,1.068,0.34532,0.36045,3.215,3.1381,3.3597,0.98225,0.054724,0.064105,0.29871,0.29871,0.7797,0.72944,0.3816,0.37917,0.93978,0.92222,0.69879,0.6749,0.92199,0.87772,0.67053,0.6527,3.1416,3.1416,0.77991,1,0.9989,0.52757,-0.05025,0.0040225,1.3001,0.1602,1.2441,-0.025105,-0.025,-0.030202
1,3,2,1,1,0.86392,0.87407,0.413,0.42,0.192,0.203,0.229,0.217,0.46083,0.48711,6.2941,6.1892,6.4396,-1.1637,1,1,1.2336,1.2336,0.8616,0.85333,0.17945,0.15139,0.79817,0.86202,0.90114,0.86376,0.89706,0.86286,0.75941,0.83887,1.153,1.0289,0.70841,1,0.97509,0.99719,-0.23592,0.008921,1.1872,0.86854,0.82065,-0.22305,0.03,0.14528
1,3,2,1,1,0.86298,0.93376,0.411,0.414,0.2135,0.2095,0.202,0.204,0.51637,0.50706,6.3248,6.2789,7.7366,-1.0834,1,1,1.1719,1.1719,0.86508,0.91134,0.1449,0.15021,0.8265,0.88749,0.91834,0.93244,0.89437,0.90558,0.79479,0.88787,0.92006,1.0839,0.71124,1,0.98892,0.99977,-0.35549,0.0050961,1.2473,0.92959,0.84134,-0.3407,0.047,0.22871
1,3,2,1,1,0.86674,0.89581,0.3945,0.3945,0.1995,0.197,0.204,0.202,0.49754,0.49694,6.5893,6.5893,8.1,-1.6465,1,1,1.285,1.285,0.86215,0.88198,0.14051,0.15439,0.80728,0.82948,0.90169,0.89747,0.89409,0.91182,0.77705,0.83903,0.86575,0.87334,0.89688,1,0.99221,0.99104,-0.30387,0.0073223,1.2064,0.9142,0.80039,-0.28374,0.0385,0.19518
1,3,2,1,2,0.87724,0.85024,0.723,0.713,0.313,0.29,0.4125,0.4245,0.43485,0.40557,3.5954,5.6101,5.8837,0.77853,0.14001,0.12221,0.68934,0.68934,0.84987,0.82204,0.227,0.25624,0.82485,0.85125,0.77541,0.77474,0.92773,0.88434,0.83457,0.79362,1.5095,1.5708,0.80624,1,0.99988,0.93042,-0.087422,0.0054387,1.1998,0.60602,0.9811,-0.082923,0.0075,0.020747
1,3,2,1,2,0.86936,0.81421,0.771,0.792,0.3245,0.327,0.45,0.456,0.42015,0.41808,3.3716,5.0505,5.0995,0.72668,0.20708,0.15058,0.63345,0.63345,0.82915,0.80732,0.20004,0.22153,0.83426,0.81935,0.74993,0.74006,0.91522,0.8858,0.84688,0.81099,1.2328,1.5708,0.90316,1,0.99951,0.89283,-0.10225,0.0054786,1.1942,0.61351,0.97466,-0.10696,0.0135,0.035019
1,3,2,1,2,0.81246,0.8496,0.705,0.699,0.319,0.313,0.397,0.3885,0.43591,0.45339,3.6877,5.7225,5.6696,0.63535,0.61984,0.24933,0.69754,0.69754,0.82197,0.85518,0.19723,0.2404,0.79841,0.85532,0.74345,0.78282,0.91498,0.92358,0.84991,0.87471,1.1914,1.3782,0.89312,1,0.98784,0.87982,-0.15072,0.0042256,1.2183,0.74538,0.93635,-0.15273,0.032,0.09078
1,3,2,1,3,0.85337,0.87487,0.976,0.955,0.388,0.39,0.577,0.569,0.39651,0.40328,2.6634,5.5727,3.2715,1.0219,0.050861,0.084238,0.50863,0.50863,0.75432,0.82132,0.29319,0.27152,0.76264,0.84927,0.74627,0.73107,0.86619,0.9123,0.69242,0.79874,3.1416,1.8925,0.75995,1,0.92483,0.61082,-0.050822,0.0068151,1.119,0.35719,1.0181,-0.028848,0.005,0.010246
1,3,2,1,3,0.82705,0.82485,1.168,1.2075,0.529,0.4955,0.661,0.7105,0.4478,0.40549,2.2259,4.4074,3.4037,0.92368,0.04735,0.12302,0.4069,0.4069,0.76478,0.80254,0.24192,0.29942,0.74655,0.84192,0.70382,0.73533,0.91414,0.90795,0.78337,0.73961,1.6237,2.9242,0.77061,1,0.98047,0.60019,-0.086943,0.010439,1.1831,0.28246,1.1256,-0.047775,-0.0275,-0.047089
1,3,2,1,3,0.79709,0.79779,1.213,1.189,0.4725,0.4535,0.7405,0.7445,0.38831,0.38795,2.143,4.476,3.3291,1.0559,0.042938,0.11274,0.39725,0.39725,0.79391,0.81999,0.26273,0.29176,0.79229,0.86245,0.70549,0.72903,0.92054,0.90913,0.76943,0.79111,1.2977,2.0954,0.78719,1,0.97763,0.582,-0.13105,0.01306,1.2202,0.45372,1.104,-0.097472,0.0025,0.004122
1,3,2,2,1,0.76813,0.84021,1.274,1.2475,0.4965,0.547,0.756,0.7225,0.39567,0.43489,4.1775,2.0837,3.7987,-0.088737,0.079785,0.06759,0.39405,0.39405,0.77323,0.81618,0.31644,0.224,0.78561,0.79831,0.69223,0.76219,0.90542,0.90142,0.75571,0.75968,2.0854,1.565,0.8546,1,0.99852,0.7072,-0.12777,0.0098472,1.2167,0.33741,1.1403,-0.079019,0.074,0.11617
1,3,2,2,1,0.78543,0.81476,1.306,1.325,0.487,0.5565,0.815,0.764,0.36525,0.42887,4.0751,1.9619,3.8067,-0.25599,0.0513,0.066508,0.38069,0.38069,0.83124,0.78574,0.30941,0.26013,0.82993,0.78523,0.71636,0.74804,0.9422,0.88829,0.76792,0.74672,1.6654,2.0699,0.81218,1,0.99148,0.72838,-0.11706,0.012063,1.2105,0.44193,1.0954,-0.073626,0.0905,0.13859
1,3,2,2,1,0.82544,0.86266,1.303,1.287,0.491,0.544,0.7925,0.732,0.3861,0.43187,4.0844,2.02,4.0574,-0.22855,0.061013,0.065207,0.38147,0.38147,0.83837,0.84237,0.30671,0.24616,0.87293,0.82854,0.75053,0.78523,0.96645,0.93124,0.80871,0.78188,3.1416,1.3777,0.81283,1,0.99428,0.71875,-0.11324,0.010009,1.2275,0.40915,1.1248,-0.07517,0.114,0.17498
1,3,2,2,2,0.80665,0.77966,1.3855,1.3415,0.5155,0.565,0.8485,0.8245,0.38229,0.40519,3.8412,2.9817,4.0091,0.46006,0.10077,0.10205,0.35903,0.35903,0.78152,0.75486,0.31001,0.27792,0.8223,0.7854,0.67292,0.69797,0.9333,0.88116,0.76942,0.73808,2.7475,1.8124,0.84676,1,0.99954,0.65032,-0.10044,0.0072645,1.2365,0.27479,1.1729,-0.067655,0.0485,0.070011
1,3,2,2,2,0.78191,0.78369,1.365,1.379,0.504,0.547,0.881,0.84,0.36466,0.39871,3.8988,2.9007,4.1072,0.38254,0.085561,0.09463,0.36821,0.36821,0.74221,0.80149,0.28276,0.27555,0.81161,0.81441,0.66005,0.68602,0.90403,0.9115,0.74674,0.78324,2.735,2.5436,0.84318,1,0.99875,0.62427,-0.13155,0.010668,1.234,0.34797,1.1432,-0.090746,0.056,0.082051
1,3,2,2,2,0.82335,0.86763,1.413,1.4115,0.533,0.5695,0.8705,0.8055,0.37854,0.42279,3.7664,2.8339,3.7158,0.096736,0.093797,0.089927,0.35903,0.35903,0.80582,0.8501,0.2892,0.28116,0.83346,0.88441,0.73462,0.81185,0.92127,0.91091,0.72716,0.78912,2.0788,3.1416,0.80542,1,0.99743,0.60219,-0.10746,0.0089769,1.2173,0.42772,1.0919,-0.088601,0.0645,0.091295
1,3,2,2,3,0.74465,0.81199,1.577,1.6515,0.613,0.668,0.957,0.952,0.39055,0.41225,3.375,3.2225,3.4308,0.54202,0.11439,0.11988,0.29668,0.29668,0.79277,0.77982,0.28508,0.3134,0.78905,0.85381,0.68946,0.71062,0.90889,0.91675,0.72658,0.74347,3.1416,2.8141,0.80778,1,0.99319,0.49392,-0.098377,0.0087898,1.2461,0.23371,1.1935,-0.05739,-0.0045,-0.005707
1,3,2,2,3,0.75895,0.86813,1.616,1.6455,0.5655,0.6535,1.03,0.995,0.36838,0.40282,3.2943,3.2342,3.606,0.81694,0.12419,0.10775,0.30353,0.30353,0.76311,0.82922,0.34667,0.28798,0.82382,0.90161,0.68347,0.76363,0.939,0.92905,0.73424,0.80198,3.1416,3.1416,0.79654,1,0.99757,0.52461,-0.096053,0.011066,1.2937,0.28789,1.2181,-0.058687,0.0445,0.055074
1,3,2,2,3,0.77962,0.81845,1.5245,1.4915,0.5895,0.574,0.9395,0.9225,0.38477,0.38617,3.491,3.5682,3.624,0.66809,0.11935,0.10828,0.33854,0.33854,0.79771,0.7909,0.3114,0.30198,0.80638,0.87409,0.69845,0.72121,0.93979,0.91013,0.76208,0.76294,3.1269,2.8251,0.82838,1,0.99974,0.59745,-0.10197,0.008569,1.2731,0.32158,1.1892,-0.063761,-0.0005,-0.00065595
1,3,3,1,1,0.86684,0.89586,0.348,0.354,0.1815,0.173,0.178,0.19,0.51113,0.48986,7.4698,7.3432,8.7298,-2.3699,1,1,1.3563,1.3563,0.8153,0.84652,0.19173,0.11341,0.79032,0.85672,0.87508,0.9016,0.8506,0.86722,0.74631,0.82298,0.8909,1.1798,0.80867,1,0.97328,0.99628,-0.16698,0.010526,1.1558,0.81757,0.7864,-0.1684,0.0215,0.12356
1,3,3,1,1,0.89239,0.85308,0.3,0.304,0.1625,0.1535,0.156,0.157,0.49585,0.50946,8.6649,8.551,11.233,-2.1941,1,1,1.6927,1.6927,0.87978,0.8516,0.15318,0.14703,0.85634,0.83411,0.91491,0.87611,0.9101,0.85084,0.82728,0.83466,1.031,0.82321,0.77014,1,0.99832,0.89697,-0.067529,0.009007,1.2231,0.89559,0.82958,-0.083201,0.0075,0.05
1,3,3,1,1,0.86662,0.89515,0.2905,0.2895,0.153,0.158,0.1405,0.1395,0.51875,0.52712,8.9483,8.9792,11.964,-2.8849,1,1,1.7439,1.7439,0.83981,0.85421,0.15243,0.1553,0.81879,0.85285,0.88761,0.90348,0.82311,0.82147,0.79736,0.85163,0.9837,1.0807,0.76262,1,0.99725,0.88924,-0.070927,0.0073214,1.1889,0.89405,0.76804,-0.074381,0.006,0.041308
1,3,3,1,2,0.87944,0.90696,0.6405,0.6375,0.335,0.2855,0.314,0.365,0.5021,0.44145,4.0585,6.2745,5.2598,0.026099,0.16129,0.10859,0.79901,0.79901,0.84067,0.8515,0.19595,0.22212,0.76958,0.83409,0.84362,0.82472,0.91457,0.93804,0.82343,0.81322,1.5708,1.2735,0.76028,1,0.9772,0.91062,0.013004,0.0047217,1.17,0.5343,0.98003,0.01551,-0.0085,-0.026542
1,3,3,1,2,0.86478,0.88935,0.59,0.575,0.2875,0.263,0.2925,0.316,0.50259,0.45337,4.406,6.9565,6.0647,0.31625,0.30524,0.14276,0.84186,0.84186,0.84736,0.85784,0.20202,0.19452,0.80956,0.83962,0.84557,0.82583,0.8878,0.91441,0.82666,0.84692,1.4211,1.4851,0.74721,1,0.99036,0.95367,0.01586,0.0075083,1.2116,0.66859,0.96334,0.017847,-0.0135,-0.045763
1,3,3,1,2,0.90213,0.88987,0.5855,0.5895,0.278,0.266,0.3095,0.322,0.47365,0.45579,4.4398,6.7855,5.7963,0.54032,0.42023,0.16034,0.87554,0.87554,0.88146,0.87054,0.19124,0.23508,0.84958,0.86963,0.89041,0.82067,0.92146,0.9313,0.82134,0.87823,1.1097,1.184,0.73576,1,0.97536,0.93967,-0.021169,0.0089805,1.2267,0.74163,0.94092,-0.015057,0.003,0.010248
1,3,3,1,3,0.91191,0.88254,0.9075,0.897,0.435,0.4225,0.473,0.5125,0.47859,0.453,2.8645,5.9331,4.3205,1.3065,0.049175,0.08702,0.53074,0.53074,0.8719,0.85723,0.20223,0.26602,0.82817,0.85865,0.86717,0.81517,0.91167,0.91116,0.82961,0.82602,3.1416,3.1416,0.766,1,0.99588,0.78492,0.015584,0.0033734,1.2302,0.36974,1.1397,0.016205,-0.025,-0.055096
1,3,3,1,3,0.8705,0.84424,1.069,1.081,0.472,0.451,0.597,0.61,0.43779,0.42158,2.4317,4.9232,3.7107,1.2392,0.033777,0.083779,0.46794,0.46794,0.82314,0.82967,0.26074,0.25513,0.85843,0.88064,0.80248,0.79286,0.88544,0.89326,0.75558,0.78838,3.1416,3.1416,0.75465,1,0.98565,0.6833,-0.025205,0.0047891,1.2357,0.33148,1.1636,-0.011434,-0.007,-0.013096
1,3,3,1,3,0.89613,0.82699,1.022,1.044,0.4675,0.434,0.546,0.603,0.46224,0.41621,2.5435,5.0977,4.1434,1.3938,0.043582,0.071566,0.47871,0.47871,0.83744,0.82361,0.25694,0.28245,0.84467,0.84499,0.78872,0.74894,0.90633,0.91106,0.82239,0.80124,1.4837,2.3197,0.75874,1,0.98499,0.69238,-0.020266,0.0047366,1.2328,0.30761,1.1644,-0.00278,-0.0375,-0.073386
1,3,3,2,1,0.86624,0.85608,1.007,1.0095,0.464,0.472,0.578,0.5575,0.43726,0.45748,5.2851,2.575,5.3394,-0.066972,0.10174,0.04867,0.49867,0.49867,0.83673,0.81958,0.24908,0.28414,0.84241,0.79086,0.77428,0.78444,0.92737,0.91889,0.81916,0.77599,3.1416,1.4578,0.76926,1,0.99348,0.85171,-0.095673,0.0040803,1.2127,0.28831,1.1484,-0.075406,0.0485,0.096326
1,3,3,2,1,0.8466,0.83755,1.0955,1.095,0.4915,0.479,0.62,0.604,0.43497,0.4465,4.858,2.374,5.2629,0.098452,0.10717,0.044805,0.4702,0.4702,0.83999,0.80096,0.24469,0.27574,0.85765,0.80179,0.77767,0.75649,0.91547,0.90857,0.80064,0.77395,2.9502,2.0302,0.84475,1,0.99081,0.835,-0.060587,0.0028466,1.2235,0.30211,1.1537,-0.049208,0.0045,0.0082154
1,3,3,2,1,0.82809,0.80852,1.1035,1.109,0.463,0.4975,0.624,0.599,0.42867,0.45246,4.8228,2.344,5.0783,0.22257,0.10525,0.045836,0.45211,0.45211,0.81815,0.78947,0.26397,0.23029,0.85164,0.83148,0.76855,0.73842,0.89988,0.83021,0.76574,0.75178,2.077,1.4768,0.75304,1,0.99998,0.75314,-0.068896,0.0028827,1.2378,0.227,1.1984,-0.051799,0.0495,0.089715
1,3,3,2,2,0.83063,0.84934,1.1185,1.1145,0.4535,0.4695,0.63,0.629,0.4117,0.42286,4.7583,3.5891,4.9801,0.45985,0.079007,0.062046,0.45839,0.45839,0.80741,0.81993,0.24328,0.24337,0.84854,0.85344,0.7394,0.78917,0.88825,0.86458,0.79189,0.76919,1.9014,1.6699,0.77314,1,0.99951,0.77045,-0.048556,0.0047057,1.2389,0.34759,1.1563,-0.038588,-0.0085,-0.015199
1,3,3,2,2,0.82077,0.86178,1.3115,1.24,0.545,0.5245,0.754,0.7055,0.41858,0.41155,4.0579,3.2259,4.1399,0.64832,0.07732,0.071675,0.39378,0.39378,0.80488,0.82769,0.24651,0.29481,0.83643,0.88825,0.71655,0.78849,0.9326,0.89417,0.77596,0.76376,3.0055,1.8253,0.7713,1,0.99991,0.67703,-0.051897,0.0071991,1.2666,0.2236,1.2171,-0.030223,0.0295,0.044987
1,3,3,2,2,0.74197,0.8463,1.0655,1.081,0.443,0.466,0.6195,0.6275,0.42291,0.42566,4.9948,3.7003,5.0518,0.66802,0.072831,0.058954,0.48828,0.48828,0.75326,0.82699,0.28399,0.24823,0.794,0.87497,0.70808,0.79403,0.85323,0.8846,0.73072,0.76957,2.0637,2.029,0.78671,1,0.99983,0.78362,-0.04625,0.003755,1.2462,0.26087,1.1993,-0.030582,0.006,0.011262
1,3,3,2,3,0.86533,0.87026,1.3405,1.29,0.569,0.5665,0.7245,0.747,0.42093,0.42047,3.9722,4.1255,4.2141,1.2411,0.1129,0.072551,0.38365,0.38365,0.83291,0.83254,0.25514,0.23619,0.87089,0.88689,0.78005,0.75661,0.93604,0.92153,0.79034,0.78442,3.1416,2.9945,0.78489,1,0.99944,0.65309,-0.05527,0.0051808,1.2933,0.19853,1.2516,-0.031459,-0.0015,-0.002238
1,3,3,2,3,0.86947,0.8343,1.25,1.314,0.546,0.561,0.743,0.748,0.41912,0.41674,4.2575,4.0502,4.4941,1.0941,0.095981,0.083802,0.38365,0.38365,0.8403,0.82193,0.29418,0.27829,0.90869,0.87307,0.79187,0.78186,0.93888,0.90889,0.78125,0.76965,3.1416,2.8691,0.78993,1,0.99993,0.67255,-0.034175,0.0038852,1.3028,0.21084,1.257,-0.02248,-0.007,-0.0112
1,3,3,2,3,0.83754,0.90832,1.2945,1.278,0.513,0.5245,0.746,0.743,0.42685,0.40838,4.1125,4.1646,4.3721,1.1198,0.089435,0.08446,0.38726,0.38726,0.82518,0.85758,0.28362,0.28047,0.85233,0.91902,0.75036,0.81274,0.93231,0.90958,0.78769,0.78292,3.0835,2.4534,0.75307,1,0.99995,0.66994,0.0056737,0.0043214,1.2818,0.19643,1.237,-0.0059393,-0.0095,-0.014677
1,6,1,1,1,0.78941,0.78298,1.085,1.107,0.46,0.432,0.642,0.667,0.42421,0.39669,2.3958,2.3482,3.1768,-0.078398,0.11947,0.084682,0.4695,0.4695,0.76237,0.79069,0.21231,0.26112,0.80849,0.83595,0.6819,0.70469,0.81539,0.88821,0.75444,0.79789,1.5708,1.3137,0.75017,1,0.99447,0.72175,0.092656,0.010173,1.1728,0.67834,0.88279,0.078643,-0.029,-0.053456
1,6,1,1,1,0.76931,0.74281,0.957,0.973,0.4025,0.3805,0.553,0.578,0.42016,0.40277,2.7163,2.6716,3.645,-0.010466,0.20819,0.16681,0.52897,0.52897,0.74695,0.75811,0.22618,0.25217,0.76028,0.74587,0.67083,0.65305,0.81902,0.82807,0.76309,0.78303,1.5708,1.5708,0.74882,1,0.99982,0.82092,0.043495,0.007089,1.085,0.66203,0.80136,0.039074,-0.018,-0.037618
1,6,1,1,1,0.75003,0.78926,0.8935,0.891,0.383,0.3545,0.5025,0.5495,0.43039,0.39426,2.9095,2.9175,4.5272,0.038529,0.23313,0.17272,0.53267,0.53267,0.75403,0.75555,0.22328,0.24904,0.78092,0.77481,0.69279,0.69128,0.79442,0.87101,0.73028,0.76149,1.4992,1.4126,0.76332,1,0.99916,0.83303,0.025898,0.0069433,1.1338,0.66285,0.85639,0.03455,-0.017,-0.038053
1,6,1,1,2,0.86313,0.81559,1.169,1.2105,0.4735,0.4335,0.7125,0.772,0.4034,0.36805,2.2237,3.3044,3.361,0.86617,0.089622,0.093827,0.42093,0.42093,0.81697,0.81735,0.27726,0.35582,0.86489,0.83914,0.71137,0.67572,0.88478,0.95641,0.81648,0.81645,1.5708,1.5137,0.7615,1,0.99023,0.6458,0.087205,0.0049507,1.2163,0.53738,1.0209,0.078268,-0.023,-0.03935
1,6,1,1,2,0.80819,0.7639,1.2465,1.2455,0.4445,0.444,0.7675,0.7565,0.36494,0.37027,2.0855,3.2117,3.4651,0.52298,0.086093,0.097852,0.39405,0.39405,0.79747,0.78971,0.25629,0.3216,0.80706,0.80504,0.68673,0.63513,0.92211,0.9378,0.77826,0.80917,1.7978,1.5708,0.7549,1,0.99923,0.66347,-0.0093033,0.0050264,1.1928,0.56806,0.9673,0.0010148,-0.0105,-0.016847
1,6,1,1,2,0.80525,0.79755,1.1155,1.1265,0.451,0.4125,0.662,0.711,0.39921,0.36962,2.3304,3.5514,3.755,0.51349,0.098095,0.093613,0.44389,0.44389,0.78788,0.81743,0.24502,0.28208,0.80581,0.82613,0.69725,0.65368,0.91471,0.93966,0.80885,0.82992,1.3844,1.5183,0.75584,1,0.9966,0.70053,-0.0043925,0.0042702,1.2038,0.59825,0.96616,0.0058734,-0.0095,-0.017033
1,6,1,1,3,0.79053,0.79094,1.498,1.516,0.5175,0.5355,0.99,0.9595,0.3336,0.35561,1.7353,3.5106,2.844,0.9339,0.064699,0.079589,0.34102,0.34102,0.75066,0.77309,0.2945,0.32187,0.80477,0.8326,0.66451,0.65875,0.92453,0.93774,0.71784,0.77978,1.4907,1.5708,0.79432,1,0.9984,0.58431,0.055121,0.0040972,1.2092,0.46866,1.0539,0.043207,0.0125,0.016689
1,6,1,1,3,0.78451,0.77898,1.5815,1.574,0.542,0.5195,1.0565,1.08,0.33371,0.32717,1.6438,3.3812,2.7539,0.99494,0.053611,0.051922,0.31738,0.31738,0.73347,0.77912,0.33618,0.3994,0.79994,0.8494,0.64401,0.62952,0.9401,0.95656,0.72524,0.74011,1.5708,1.8564,0.762,1,0.99976,0.56853,0.048698,0.0051027,1.2001,0.41643,1.0507,0.043568,0.0185,0.023396
1,6,1,1,3,0.6853,0.73085,1.4735,1.483,0.512,0.5145,0.963,0.975,0.34734,0.34474,1.7641,3.5886,2.5595,1.1113,0.058331,0.062933,0.31002,0.31002,0.68675,0.7856,0.3331,0.36662,0.7345,0.8268,0.60677,0.63372,0.86626,0.92813,0.66833,0.74142,3.1416,3.1416,0.77406,1,0.98973,0.50199,0.052173,0.0051093,1.195,0.39916,1.0778,0.038614,0.0105,0.014252
1,6,1,2,1,0.71334,0.69309,1.564,1.642,0.552,0.554,1.053,1.053,0.34357,0.34517,3.4028,1.5831,3.6824,-0.17018,0.076488,0.098656,0.30839,0.30839,0.70897,0.72029,0.37546,0.3452,0.77157,0.76556,0.63748,0.60725,0.88775,0.87279,0.69924,0.681,2.8828,2.2863,0.73424,1,0.9773,0.65498,0.0046345,0.012864,1.1996,0.38034,1.0946,0.010477,0.01,0.012788
1,6,1,2,1,0.8105,0.7556,1.6725,1.705,0.6125,0.5695,1.092,1.1385,0.35225,0.31976,3.182,1.5246,3.439,0.12786,0.076495,0.07502,0.29185,0.29185,0.76817,0.76487,0.3581,0.35174,0.83888,0.82911,0.66434,0.61194,0.95496,0.90674,0.70011,0.7043,2.718,3.1416,0.76667,1,0.98794,0.6107,0.032445,0.0055315,1.2153,0.36691,1.0969,0.024525,-0.0085,-0.010164
1,6,1,2,1,0.78088,0.73669,1.669,1.7285,0.6375,0.6235,1.039,1.114,0.37362,0.35904,3.1887,1.504,3.3498,0.099123,0.092767,0.10091,0.28388,0.28388,0.75418,0.73523,0.32434,0.32878,0.83255,0.77706,0.67179,0.63577,0.8959,0.87253,0.68787,0.69234,2.8943,3.1416,0.75605,1,0.98869,0.59444,0.022202,0.0073901,1.2158,0.34253,1.1173,0.014097,-0.0125,-0.014979
